InvoiceNo,CustomerID,InvoiceDate,ProductID,ProductName,Category,UnitPrice,Quantity,Amount
INV200224,C1222,2024-06-23 11:24:21,P034,Salmon (lb),Seafood,10.49,1,10.49
INV200224,C1222,2024-06-23 11:24:21,P001,Bread,Bakery,3.37,1,3.37
INV200821,C1141,2024-06-23 22:33:42,P004,Eggs (Dozen),Dairy,2.87,1,2.87
INV201061,C1121,2024-06-24 00:23:55,P011,Tomato Sauce,Pantry,2.65,2,5.3
INV201061,C1121,2024-06-24 00:23:55,P055,Chocolate Box,Seasonal,8.62,1,8.62
INV200991,C1117,2024-06-25 04:27:27,P007,Creamer,Dairy,2.51,1,2.51
INV200991,C1117,2024-06-25 04:27:27,P012,Parmesan,Dairy,4.75,1,4.75
INV201039,C1227,2024-06-25 12:17:13,P012,Parmesan,Dairy,5.52,3,16.56
INV201039,C1227,2024-06-25 12:17:13,P003,Jam,Pantry,2.62,2,5.24
INV200371,C1086,2024-06-26 18:16:29,P031,Apples (Bag),Produce,2.59,2,5.18
INV200371,C1086,2024-06-26 18:16:29,P055,Chocolate Box,Seasonal,9.45,2,18.9
INV200371,C1086,2024-06-26 18:16:29,P030,Bananas (Bunch),Produce,0.92,2,1.84
INV200730,C1018,2024-06-26 22:36:00,P010,Pasta,Pantry,2.38,1,2.38
INV200730,C1018,2024-06-26 22:36:00,P032,Chicken Breast (lb),Meat,4.09,1,4.09
INV200461,C1168,2024-06-27 04:48:22,P042,Laundry Detergent,Household,14.32,2,28.64
INV200033,C1089,2024-06-27 13:44:13,P013,Garlic Bread,Bakery,3.38,1,3.38
INV200526,C1242,2024-06-27 14:08:30,P021,Soda,Beverages,1.15,2,2.3
INV200748,C1183,2024-06-27 15:17:52,P041,Toilet Paper,Household,6.37,3,19.11
INV200748,C1183,2024-06-27 15:17:52,P001,Bread,Bakery,3.03,1,3.03
INV200851,C1024,2024-06-27 22:02:36,P022,Salsa,Snacks,4.38,2,8.76
INV201071,C1129,2024-06-27 22:07:54,P055,Chocolate Box,Seasonal,12.71,1,12.71
INV200997,C1007,2024-06-28 01:02:29,P053,Turkey (lb),Seasonal,1.84,1,1.84
INV200997,C1007,2024-06-28 01:02:29,P031,Apples (Bag),Produce,3.08,2,6.16
INV200997,C1007,2024-06-28 01:02:29,P001,Bread,Bakery,2.96,3,8.88
INV200956,C1201,2024-06-28 04:06:26,P050,BBQ Sauce,Seasonal,4.0,1,4.0
INV200956,C1201,2024-06-28 04:06:26,P003,Jam,Pantry,2.74,1,2.74
INV200956,C1201,2024-06-28 04:06:26,P020,Chips,Snacks,2.83,3,8.49
INV200415,C1235,2024-06-28 12:01:58,P054,Cranberry Sauce,Seasonal,2.21,5,11.05
INV200415,C1235,2024-06-28 12:01:58,P040,Paper Towels,Household,4.79,3,14.37
INV200415,C1235,2024-06-28 12:01:58,P033,Ground Beef (lb),Meat,5.15,3,15.45
INV200085,C1238,2024-06-28 17:03:20,P032,Chicken Breast (lb),Meat,5.63,3,16.89
INV200085,C1238,2024-06-28 17:03:20,P010,Pasta,Pantry,2.78,2,5.56
INV200085,C1238,2024-06-28 17:03:20,P011,Tomato Sauce,Pantry,1.72,6,10.32
INV200848,C1114,2024-06-28 18:21:05,P011,Tomato Sauce,Pantry,3.22,3,9.66
INV200848,C1114,2024-06-28 18:21:05,P010,Pasta,Pantry,1.07,3,3.21
INV200848,C1114,2024-06-28 18:21:05,P020,Chips,Snacks,3.52,2,7.04
INV200104,C1103,2024-06-28 20:08:42,P033,Ground Beef (lb),Meat,6.77,1,6.77
INV200104,C1103,2024-06-28 20:08:42,P054,Cranberry Sauce,Seasonal,2.72,2,5.44
INV200104,C1103,2024-06-28 20:08:42,P022,Salsa,Snacks,3.49,2,6.98
INV200125,C1239,2024-06-29 02:17:23,P040,Paper Towels,Household,5.9,2,11.8
INV200125,C1239,2024-06-29 02:17:23,P003,Jam,Pantry,3.97,2,7.94
INV201144,C1173,2024-06-29 02:51:33,P012,Parmesan,Dairy,4.79,1,4.79
INV200322,C1206,2024-06-29 20:13:18,P013,Garlic Bread,Bakery,2.79,1,2.79
INV200585,C1141,2024-06-29 21:19:53,P052,Pumpkin Spice Mix,Seasonal,5.17,1,5.17
INV200903,C1201,2024-06-30 16:38:09,P005,Coffee,Beverages,8.56,2,17.12
INV200006,C1123,2024-06-30 19:41:29,P010,Pasta,Pantry,1.16,1,1.16
INV200006,C1123,2024-06-30 19:41:29,P011,Tomato Sauce,Pantry,3.91,1,3.91
INV200070,C1053,2024-06-30 20:54:02,P053,Turkey (lb),Seasonal,2.92,2,5.84
INV200070,C1053,2024-06-30 20:54:02,P020,Chips,Snacks,2.71,2,5.42
INV200695,C1067,2024-07-01 01:44:31,P053,Turkey (lb),Seasonal,1.89,4,7.56
INV200695,C1067,2024-07-01 01:44:31,P020,Chips,Snacks,1.58,3,4.74
INV200695,C1067,2024-07-01 01:44:31,P033,Ground Beef (lb),Meat,3.63,3,10.89
INV200399,C1015,2024-07-01 04:17:38,P005,Coffee,Beverages,9.17,1,9.17
INV200399,C1015,2024-07-01 04:17:38,P007,Creamer,Dairy,2.91,1,2.91
INV200276,C1056,2024-07-01 08:17:11,P006,Sugar,Pantry,1.4,2,2.8
INV200276,C1056,2024-07-01 08:17:11,P005,Coffee,Beverages,7.96,2,15.92
INV201148,C1117,2024-07-01 19:03:31,P033,Ground Beef (lb),Meat,6.61,1,6.61
INV200288,C1205,2024-07-01 22:22:29,P005,Coffee,Beverages,5.49,1,5.49
INV200065,C1129,2024-07-02 03:25:54,P033,Ground Beef (lb),Meat,5.68,1,5.68
INV200065,C1129,2024-07-02 03:25:54,P020,Chips,Snacks,2.59,1,2.59
INV200065,C1129,2024-07-02 03:25:54,P011,Tomato Sauce,Pantry,3.67,3,11.01
INV200552,C1184,2024-07-03 01:08:44,P010,Pasta,Pantry,1.75,2,3.5
INV200552,C1184,2024-07-03 01:08:44,P013,Garlic Bread,Bakery,3.65,2,7.3
INV200552,C1184,2024-07-03 01:08:44,P007,Creamer,Dairy,2.39,2,4.78
INV200700,C1069,2024-07-03 09:57:49,P042,Laundry Detergent,Household,12.02,2,24.04
INV200700,C1069,2024-07-03 09:57:49,P004,Eggs (Dozen),Dairy,3.55,2,7.1
INV201069,C1218,2024-07-04 02:32:51,P002,Butter,Dairy,2.66,3,7.98
INV201069,C1218,2024-07-04 02:32:51,P001,Bread,Bakery,3.02,3,9.06
INV201069,C1218,2024-07-04 02:32:51,P010,Pasta,Pantry,2.45,3,7.35
INV200549,C1048,2024-07-04 17:23:13,P041,Toilet Paper,Household,5.46,4,21.84
INV200011,C1032,2024-07-04 17:35:57,P021,Soda,Beverages,1.92,1,1.92
INV200011,C1032,2024-07-04 17:35:57,P020,Chips,Snacks,2.44,2,4.88
INV200011,C1032,2024-07-04 17:35:57,P022,Salsa,Snacks,4.14,2,8.28
INV201125,C1104,2024-07-05 07:21:05,P012,Parmesan,Dairy,3.34,1,3.34
INV201125,C1104,2024-07-05 07:21:05,P051,Hot Dogs,Seasonal,4.5,1,4.5
INV201126,C1111,2024-07-05 11:50:52,P030,Bananas (Bunch),Produce,0.91,1,0.91
INV201079,C1213,2024-07-05 12:16:19,P004,Eggs (Dozen),Dairy,3.96,2,7.92
INV201079,C1213,2024-07-05 12:16:19,P042,Laundry Detergent,Household,13.72,1,13.72
INV200213,C1245,2024-07-06 00:38:02,P020,Chips,Snacks,1.56,1,1.56
INV200213,C1245,2024-07-06 00:38:02,P050,BBQ Sauce,Seasonal,2.87,1,2.87
INV200152,C1041,2024-07-06 05:39:32,P054,Cranberry Sauce,Seasonal,2.06,2,4.12
INV200152,C1041,2024-07-06 05:39:32,P053,Turkey (lb),Seasonal,2.67,1,2.67
INV200348,C1183,2024-07-06 08:21:02,P007,Creamer,Dairy,1.71,2,3.42
INV200348,C1183,2024-07-06 08:21:02,P041,Toilet Paper,Household,9.38,3,28.14
INV200867,C1044,2024-07-06 23:03:34,P020,Chips,Snacks,3.14,2,6.28
INV200338,C1193,2024-07-08 04:02:06,P033,Ground Beef (lb),Meat,4.53,3,13.59
INV200338,C1193,2024-07-08 04:02:06,P034,Salmon (lb),Seafood,11.56,4,46.24
INV200338,C1193,2024-07-08 04:02:06,P012,Parmesan,Dairy,4.04,4,16.16
INV201105,C1096,2024-07-08 19:04:15,P034,Salmon (lb),Seafood,7.15,1,7.15
INV200059,C1219,2024-07-08 21:06:06,P055,Chocolate Box,Seasonal,5.67,3,17.01
INV200059,C1219,2024-07-08 21:06:06,P050,BBQ Sauce,Seasonal,4.69,2,9.38
INV200059,C1219,2024-07-08 21:06:06,P007,Creamer,Dairy,1.55,2,3.1
INV200059,C1219,2024-07-08 21:06:06,P022,Salsa,Snacks,3.94,3,11.82
INV200254,C1090,2024-07-08 22:43:33,P022,Salsa,Snacks,2.72,2,5.44
INV200335,C1012,2024-07-09 02:05:19,P013,Garlic Bread,Bakery,3.53,4,14.12
INV200335,C1012,2024-07-09 02:05:19,P010,Pasta,Pantry,2.29,2,4.58
INV200335,C1012,2024-07-09 02:05:19,P007,Creamer,Dairy,1.69,4,6.76
INV200335,C1012,2024-07-09 02:05:19,P005,Coffee,Beverages,10.97,3,32.91
INV200335,C1012,2024-07-09 02:05:19,P053,Turkey (lb),Seasonal,2.0,5,10.0
INV201169,C1175,2024-07-10 04:37:08,P051,Hot Dogs,Seasonal,3.68,2,7.36
INV201176,C1219,2024-07-10 09:11:38,P053,Turkey (lb),Seasonal,2.71,2,5.42
INV201176,C1219,2024-07-10 09:11:38,P054,Cranberry Sauce,Seasonal,1.66,3,4.98
INV201176,C1219,2024-07-10 09:11:38,P001,Bread,Bakery,2.83,5,14.15
INV201176,C1219,2024-07-10 09:11:38,P003,Jam,Pantry,3.45,6,20.7
INV200547,C1100,2024-07-10 21:12:20,P031,Apples (Bag),Produce,3.09,1,3.09
INV200547,C1100,2024-07-10 21:12:20,P005,Coffee,Beverages,7.56,1,7.56
INV200940,C1005,2024-07-11 03:11:23,P030,Bananas (Bunch),Produce,1.47,1,1.47
INV200674,C1219,2024-07-11 12:50:15,P002,Butter,Dairy,2.8,2,5.6
INV200674,C1219,2024-07-11 12:50:15,P001,Bread,Bakery,3.48,4,13.92
INV200795,C1217,2024-07-12 05:30:33,P050,BBQ Sauce,Seasonal,2.59,6,15.54
INV200083,C1005,2024-07-12 14:32:36,P002,Butter,Dairy,2.4,5,12.0
INV200653,C1164,2024-07-13 05:13:32,P033,Ground Beef (lb),Meat,4.68,1,4.68
INV200920,C1079,2024-07-13 05:17:16,P051,Hot Dogs,Seasonal,3.83,3,11.49
INV200920,C1079,2024-07-13 05:17:16,P022,Salsa,Snacks,4.42,2,8.84
INV200920,C1079,2024-07-13 05:17:16,P032,Chicken Breast (lb),Meat,5.01,1,5.01
INV200210,C1187,2024-07-13 09:08:33,P003,Jam,Pantry,2.97,1,2.97
INV200181,C1226,2024-07-13 10:14:29,P013,Garlic Bread,Bakery,2.79,1,2.79
INV200181,C1226,2024-07-13 10:14:29,P010,Pasta,Pantry,1.88,1,1.88
INV201186,C1073,2024-07-13 10:45:04,P020,Chips,Snacks,3.65,3,10.95
INV201186,C1073,2024-07-13 10:45:04,P021,Soda,Beverages,1.21,4,4.84
INV201186,C1073,2024-07-13 10:45:04,P001,Bread,Bakery,2.89,3,8.67
INV200273,C1074,2024-07-14 05:54:12,P013,Garlic Bread,Bakery,3.47,3,10.41
INV200273,C1074,2024-07-14 05:54:12,P010,Pasta,Pantry,2.57,3,7.71
INV200807,C1120,2024-07-14 18:39:56,P033,Ground Beef (lb),Meat,5.42,2,10.84
INV201147,C1207,2024-07-14 20:11:48,P054,Cranberry Sauce,Seasonal,2.95,4,11.8
INV201147,C1207,2024-07-14 20:11:48,P051,Hot Dogs,Seasonal,4.58,4,18.32
INV201147,C1207,2024-07-14 20:11:48,P004,Eggs (Dozen),Dairy,3.74,4,14.96
INV200129,C1068,2024-07-15 10:34:22,P007,Creamer,Dairy,2.3,2,4.6
INV200129,C1068,2024-07-15 10:34:22,P005,Coffee,Beverages,7.19,1,7.19
INV200751,C1068,2024-07-15 16:49:43,P006,Sugar,Pantry,1.91,2,3.82
INV200751,C1068,2024-07-15 16:49:43,P005,Coffee,Beverages,11.17,3,33.51
INV200222,C1213,2024-07-15 16:49:46,P034,Salmon (lb),Seafood,8.67,2,17.34
INV200222,C1213,2024-07-15 16:49:46,P042,Laundry Detergent,Household,13.14,1,13.14
INV200304,C1047,2024-07-16 00:26:00,P031,Apples (Bag),Produce,3.38,1,3.38
INV200559,C1102,2024-07-16 04:24:01,P021,Soda,Beverages,1.14,1,1.14
INV200559,C1102,2024-07-16 04:24:01,P001,Bread,Bakery,2.71,2,5.42
INV200668,C1177,2024-07-16 05:57:29,P012,Parmesan,Dairy,4.52,2,9.04
INV200668,C1177,2024-07-16 05:57:29,P010,Pasta,Pantry,2.71,1,2.71
INV200114,C1120,2024-07-16 15:08:26,P022,Salsa,Snacks,2.28,6,13.68
INV200114,C1120,2024-07-16 15:08:26,P020,Chips,Snacks,1.64,2,3.28
INV200114,C1120,2024-07-16 15:08:26,P031,Apples (Bag),Produce,2.81,3,8.43
INV200114,C1120,2024-07-16 15:08:26,P021,Soda,Beverages,1.76,3,5.28
INV200048,C1134,2024-07-17 04:14:42,P050,BBQ Sauce,Seasonal,4.68,2,9.36
INV200073,C1048,2024-07-18 03:30:04,P050,BBQ Sauce,Seasonal,2.26,2,4.52
INV200073,C1048,2024-07-18 03:30:04,P054,Cranberry Sauce,Seasonal,3.02,2,6.04
INV200726,C1247,2024-07-18 07:24:11,P051,Hot Dogs,Seasonal,3.12,1,3.12
INV200726,C1247,2024-07-18 07:24:11,P030,Bananas (Bunch),Produce,0.93,1,0.93
INV200726,C1247,2024-07-18 07:24:11,P052,Pumpkin Spice Mix,Seasonal,3.3,2,6.6
INV200472,C1153,2024-07-18 07:54:50,P011,Tomato Sauce,Pantry,3.05,2,6.1
INV200472,C1153,2024-07-18 07:54:50,P041,Toilet Paper,Household,6.57,2,13.14
INV200472,C1153,2024-07-18 07:54:50,P002,Butter,Dairy,2.36,1,2.36
INV200028,C1056,2024-07-18 18:08:16,P041,Toilet Paper,Household,4.82,1,4.82
INV200028,C1056,2024-07-18 18:08:16,P001,Bread,Bakery,3.09,1,3.09
INV200505,C1054,2024-07-18 22:33:55,P012,Parmesan,Dairy,3.91,1,3.91
INV200505,C1054,2024-07-18 22:33:55,P010,Pasta,Pantry,2.14,3,6.42
INV200358,C1131,2024-07-19 11:55:42,P013,Garlic Bread,Bakery,3.89,2,7.78
INV200358,C1131,2024-07-19 11:55:42,P020,Chips,Snacks,3.98,2,7.96
INV200358,C1131,2024-07-19 11:55:42,P001,Bread,Bakery,3.16,1,3.16
INV200852,C1193,2024-07-19 15:22:10,P001,Bread,Bakery,2.72,2,5.44
INV200852,C1193,2024-07-19 15:22:10,P030,Bananas (Bunch),Produce,0.92,3,2.76
INV200852,C1193,2024-07-19 15:22:10,P003,Jam,Pantry,2.72,3,8.16
INV200493,C1180,2024-07-20 04:52:48,P007,Creamer,Dairy,3.0,2,6.0
INV200156,C1004,2024-07-20 11:05:01,P030,Bananas (Bunch),Produce,1.48,3,4.44
INV200824,C1018,2024-07-21 03:56:02,P041,Toilet Paper,Household,6.7,1,6.7
INV200824,C1018,2024-07-21 03:56:02,P051,Hot Dogs,Seasonal,4.79,2,9.58
INV200139,C1085,2024-07-21 14:05:47,P051,Hot Dogs,Seasonal,4.79,1,4.79
INV201167,C1245,2024-07-21 14:23:38,P032,Chicken Breast (lb),Meat,4.3,1,4.3
INV201167,C1245,2024-07-21 14:23:38,P034,Salmon (lb),Seafood,7.26,1,7.26
INV200277,C1218,2024-07-21 18:45:04,P020,Chips,Snacks,2.01,2,4.02
INV200277,C1218,2024-07-21 18:45:04,P022,Salsa,Snacks,2.72,2,5.44
INV201136,C1245,2024-07-22 12:36:15,P052,Pumpkin Spice Mix,Seasonal,4.64,2,9.28
INV201136,C1245,2024-07-22 12:36:15,P007,Creamer,Dairy,2.23,1,2.23
INV200871,C1102,2024-07-22 17:17:51,P030,Bananas (Bunch),Produce,1.44,1,1.44
INV200598,C1006,2024-07-22 23:27:58,P020,Chips,Snacks,1.94,1,1.94
INV200598,C1006,2024-07-22 23:27:58,P054,Cranberry Sauce,Seasonal,2.21,1,2.21
INV200598,C1006,2024-07-22 23:27:58,P030,Bananas (Bunch),Produce,0.8,1,0.8
INV200042,C1046,2024-07-23 01:33:52,P032,Chicken Breast (lb),Meat,4.44,1,4.44
INV200723,C1218,2024-07-23 03:50:35,P032,Chicken Breast (lb),Meat,5.58,2,11.16
INV200723,C1218,2024-07-23 03:50:35,P054,Cranberry Sauce,Seasonal,1.97,3,5.91
INV200723,C1218,2024-07-23 03:50:35,P002,Butter,Dairy,2.65,2,5.3
INV200943,C1102,2024-07-23 10:55:59,P040,Paper Towels,Household,5.3,1,5.3
INV200943,C1102,2024-07-23 10:55:59,P052,Pumpkin Spice Mix,Seasonal,5.97,1,5.97
INV200477,C1144,2024-07-23 13:58:40,P050,BBQ Sauce,Seasonal,2.17,2,4.34
INV200477,C1144,2024-07-23 13:58:40,P006,Sugar,Pantry,1.9,2,3.8
INV200713,C1190,2024-07-23 20:23:42,P005,Coffee,Beverages,11.33,4,45.32
INV200713,C1190,2024-07-23 20:23:42,P012,Parmesan,Dairy,3.15,1,3.15
INV200644,C1197,2024-07-23 22:25:06,P010,Pasta,Pantry,2.78,2,5.56
INV200644,C1197,2024-07-23 22:25:06,P011,Tomato Sauce,Pantry,2.0,1,2.0
INV200448,C1058,2024-07-24 22:56:31,P050,BBQ Sauce,Seasonal,2.7,2,5.4
INV200326,C1103,2024-07-25 04:43:54,P007,Creamer,Dairy,1.88,1,1.88
INV201042,C1168,2024-07-25 08:27:24,P031,Apples (Bag),Produce,3.42,3,10.26
INV201042,C1168,2024-07-25 08:27:24,P021,Soda,Beverages,2.2,1,2.2
INV200430,C1222,2024-07-25 13:53:28,P002,Butter,Dairy,2.97,1,2.97
INV200025,C1032,2024-07-26 00:46:45,P050,BBQ Sauce,Seasonal,3.78,2,7.56
INV200025,C1032,2024-07-26 00:46:45,P020,Chips,Snacks,2.54,4,10.16
INV200025,C1032,2024-07-26 00:46:45,P011,Tomato Sauce,Pantry,3.66,1,3.66
INV200812,C1143,2024-07-26 19:44:18,P051,Hot Dogs,Seasonal,2.05,1,2.05
INV200812,C1143,2024-07-26 19:44:18,P003,Jam,Pantry,3.95,1,3.95
INV200804,C1117,2024-07-27 00:07:43,P041,Toilet Paper,Household,8.1,1,8.1
INV200804,C1117,2024-07-27 00:07:43,P001,Bread,Bakery,2.91,2,5.82
INV200481,C1189,2024-07-27 07:30:01,P002,Butter,Dairy,2.32,2,4.64
INV200481,C1189,2024-07-27 07:30:01,P001,Bread,Bakery,2.68,2,5.36
INV200060,C1174,2024-07-28 07:00:01,P020,Chips,Snacks,1.95,3,5.85
INV200507,C1229,2024-07-28 23:11:20,P051,Hot Dogs,Seasonal,2.68,3,8.04
INV200507,C1229,2024-07-28 23:11:20,P031,Apples (Bag),Produce,3.43,5,17.15
INV200507,C1229,2024-07-28 23:11:20,P050,BBQ Sauce,Seasonal,3.15,2,6.3
INV201081,C1021,2024-07-29 00:32:33,P022,Salsa,Snacks,3.68,1,3.68
INV200755,C1090,2024-07-29 06:29:55,P002,Butter,Dairy,2.89,1,2.89
INV200755,C1090,2024-07-29 06:29:55,P001,Bread,Bakery,2.63,4,10.52
INV200755,C1090,2024-07-29 06:29:55,P032,Chicken Breast (lb),Meat,4.07,3,12.21
INV200722,C1088,2024-07-29 11:00:43,P006,Sugar,Pantry,1.74,1,1.74
INV200315,C1027,2024-07-29 18:28:20,P034,Salmon (lb),Seafood,9.22,1,9.22
INV201120,C1155,2024-07-30 00:48:34,P052,Pumpkin Spice Mix,Seasonal,3.16,2,6.32
INV201120,C1155,2024-07-30 00:48:34,P033,Ground Beef (lb),Meat,5.64,1,5.64
INV200417,C1049,2024-07-30 09:45:19,P032,Chicken Breast (lb),Meat,5.08,1,5.08
INV200417,C1049,2024-07-30 09:45:19,P050,BBQ Sauce,Seasonal,3.46,2,6.92
INV200206,C1173,2024-07-30 18:49:58,P002,Butter,Dairy,2.67,2,5.34
INV200206,C1173,2024-07-30 18:49:58,P001,Bread,Bakery,2.59,2,5.18
INV200183,C1129,2024-07-30 20:22:30,P033,Ground Beef (lb),Meat,6.64,1,6.64
INV200687,C1022,2024-07-30 22:30:46,P001,Bread,Bakery,3.4,1,3.4
INV201082,C1201,2024-07-31 03:24:46,P013,Garlic Bread,Bakery,3.24,1,3.24
INV201082,C1201,2024-07-31 03:24:46,P010,Pasta,Pantry,1.56,1,1.56
INV200774,C1233,2024-07-31 09:37:51,P052,Pumpkin Spice Mix,Seasonal,3.87,1,3.87
INV200774,C1233,2024-07-31 09:37:51,P001,Bread,Bakery,2.9,1,2.9
INV200774,C1233,2024-07-31 09:37:51,P013,Garlic Bread,Bakery,2.86,1,2.86
INV200216,C1161,2024-07-31 11:37:16,P021,Soda,Beverages,1.29,3,3.87
INV200216,C1161,2024-07-31 11:37:16,P002,Butter,Dairy,2.97,3,8.91
INV200216,C1161,2024-07-31 11:37:16,P032,Chicken Breast (lb),Meat,3.42,3,10.26
INV200216,C1161,2024-07-31 11:37:16,P001,Bread,Bakery,2.99,3,8.97
INV200012,C1068,2024-07-31 13:47:24,P032,Chicken Breast (lb),Meat,4.16,2,8.32
INV200886,C1239,2024-07-31 23:02:08,P004,Eggs (Dozen),Dairy,3.32,3,9.96
INV200517,C1216,2024-08-01 06:39:35,P003,Jam,Pantry,3.47,2,6.94
INV200498,C1214,2024-08-01 06:44:00,P002,Butter,Dairy,2.5,4,10.0
INV200498,C1214,2024-08-01 06:44:00,P001,Bread,Bakery,2.96,6,17.76
INV200498,C1214,2024-08-01 06:44:00,P022,Salsa,Snacks,2.21,4,8.84
INV200498,C1214,2024-08-01 06:44:00,P003,Jam,Pantry,3.32,4,13.28
INV200056,C1148,2024-08-02 00:54:06,P050,BBQ Sauce,Seasonal,3.0,1,3.0
INV200160,C1211,2024-08-02 10:39:16,P001,Bread,Bakery,3.38,4,13.52
INV200160,C1211,2024-08-02 10:39:16,P002,Butter,Dairy,2.54,2,5.08
INV200160,C1211,2024-08-02 10:39:16,P034,Salmon (lb),Seafood,11.89,2,23.78
INV200407,C1168,2024-08-03 01:27:49,P031,Apples (Bag),Produce,4.86,2,9.72
INV200209,C1229,2024-08-04 03:25:17,P021,Soda,Beverages,1.48,6,8.88
INV200209,C1229,2024-08-04 03:25:17,P020,Chips,Snacks,3.0,3,9.0
INV200209,C1229,2024-08-04 03:25:17,P041,Toilet Paper,Household,5.0,3,15.0
INV200209,C1229,2024-08-04 03:25:17,P005,Coffee,Beverages,5.18,4,20.72
INV200597,C1209,2024-08-04 04:54:47,P040,Paper Towels,Household,7.66,3,22.98
INV200597,C1209,2024-08-04 04:54:47,P004,Eggs (Dozen),Dairy,3.04,1,3.04
INV200597,C1209,2024-08-04 04:54:47,P032,Chicken Breast (lb),Meat,5.34,1,5.34
INV200488,C1142,2024-08-04 14:25:51,P007,Creamer,Dairy,1.88,4,7.52
INV200575,C1231,2024-08-04 15:48:56,P001,Bread,Bakery,3.1,1,3.1
INV200575,C1231,2024-08-04 15:48:56,P003,Jam,Pantry,3.93,1,3.93
INV200771,C1228,2024-08-04 22:20:45,P051,Hot Dogs,Seasonal,3.23,1,3.23
INV200153,C1027,2024-08-06 04:15:06,P030,Bananas (Bunch),Produce,1.12,1,1.12
INV200200,C1213,2024-08-06 07:22:00,P007,Creamer,Dairy,2.18,1,2.18
INV200200,C1213,2024-08-06 07:22:00,P005,Coffee,Beverages,9.36,1,9.36
INV200857,C1151,2024-08-07 00:25:59,P040,Paper Towels,Household,3.76,1,3.76
INV200857,C1151,2024-08-07 00:25:59,P050,BBQ Sauce,Seasonal,4.93,1,4.93
INV201140,C1054,2024-08-07 00:57:45,P002,Butter,Dairy,3.0,1,3.0
INV201140,C1054,2024-08-07 00:57:45,P021,Soda,Beverages,1.91,2,3.82
INV200389,C1150,2024-08-07 02:32:44,P031,Apples (Bag),Produce,2.64,1,2.64
INV201092,C1170,2024-08-08 05:06:26,P041,Toilet Paper,Household,8.55,2,17.1
INV201092,C1170,2024-08-08 05:06:26,P031,Apples (Bag),Produce,3.5,2,7.0
INV201092,C1170,2024-08-08 05:06:26,P053,Turkey (lb),Seasonal,2.36,2,4.72
INV200582,C1157,2024-08-09 08:47:14,P050,BBQ Sauce,Seasonal,3.66,3,10.98
INV200582,C1157,2024-08-09 08:47:14,P032,Chicken Breast (lb),Meat,4.67,7,32.69
INV200582,C1157,2024-08-09 08:47:14,P055,Chocolate Box,Seasonal,12.78,3,38.34
INV201178,C1131,2024-08-09 21:53:04,P040,Paper Towels,Household,3.62,1,3.62
INV200169,C1112,2024-08-10 11:14:02,P050,BBQ Sauce,Seasonal,2.9,2,5.8
INV200260,C1233,2024-08-10 11:18:27,P021,Soda,Beverages,1.19,1,1.19
INV200436,C1188,2024-08-11 01:50:05,P040,Paper Towels,Household,7.72,1,7.72
INV200679,C1046,2024-08-11 12:47:43,P050,BBQ Sauce,Seasonal,4.73,1,4.73
INV200679,C1046,2024-08-11 12:47:43,P003,Jam,Pantry,3.83,1,3.83
INV200580,C1187,2024-08-11 22:26:02,P003,Jam,Pantry,2.98,1,2.98
INV200580,C1187,2024-08-11 22:26:02,P050,BBQ Sauce,Seasonal,3.25,2,6.5
INV200241,C1185,2024-08-12 08:40:38,P013,Garlic Bread,Bakery,2.6,3,7.8
INV200241,C1185,2024-08-12 08:40:38,P034,Salmon (lb),Seafood,11.49,4,45.96
INV200241,C1185,2024-08-12 08:40:38,P050,BBQ Sauce,Seasonal,2.91,4,11.64
INV200108,C1206,2024-08-12 10:29:26,P042,Laundry Detergent,Household,9.11,2,18.22
INV200108,C1206,2024-08-12 10:29:26,P013,Garlic Bread,Bakery,3.73,2,7.46
INV201172,C1028,2024-08-12 15:55:35,P007,Creamer,Dairy,2.35,1,2.35
INV201080,C1202,2024-08-13 02:56:39,P003,Jam,Pantry,3.34,2,6.68
INV200220,C1227,2024-08-13 08:44:21,P021,Soda,Beverages,2.38,1,2.38
INV200220,C1227,2024-08-13 08:44:21,P013,Garlic Bread,Bakery,2.89,3,8.67
INV200220,C1227,2024-08-13 08:44:21,P033,Ground Beef (lb),Meat,6.32,1,6.32
INV200220,C1227,2024-08-13 08:44:21,P022,Salsa,Snacks,2.01,2,4.02
INV200154,C1176,2024-08-14 14:35:58,P052,Pumpkin Spice Mix,Seasonal,5.96,2,11.92
INV200154,C1176,2024-08-14 14:35:58,P021,Soda,Beverages,1.06,2,2.12
INV200154,C1176,2024-08-14 14:35:58,P042,Laundry Detergent,Household,6.32,4,25.28
INV200834,C1205,2024-08-14 23:12:57,P004,Eggs (Dozen),Dairy,3.88,1,3.88
INV200834,C1205,2024-08-14 23:12:57,P006,Sugar,Pantry,1.17,3,3.51
INV200706,C1050,2024-08-15 02:01:50,P030,Bananas (Bunch),Produce,1.45,1,1.45
INV200815,C1158,2024-08-15 04:07:14,P030,Bananas (Bunch),Produce,0.99,1,0.99
INV200815,C1158,2024-08-15 04:07:14,P001,Bread,Bakery,2.9,1,2.9
INV200815,C1158,2024-08-15 04:07:14,P011,Tomato Sauce,Pantry,2.74,3,8.22
INV200693,C1089,2024-08-15 09:15:37,P021,Soda,Beverages,1.43,1,1.43
INV200693,C1089,2024-08-15 09:15:37,P034,Salmon (lb),Seafood,8.69,1,8.69
INV200758,C1153,2024-08-15 18:52:57,P033,Ground Beef (lb),Meat,3.83,1,3.83
